opportunity_id,store_id,sku_id,issue_type,root_cause,opportunity_value,priority_score,detected_date
1301,1042,KEL010,shelf_compliance,low_shelf_facings,7.95,5.96,2024-06-30
1302,1042,KEL010,promotion_execution,missing_display,7.95,6.76,2024-06-30
1303,1042,KEL010,event_opportunity,near_ASB Classic Tennis A,7.95,5.56,2024-06-30
1304,1042,KEL011,event_opportunity,near_ASB Classic Tennis A,1.1,0.77,2024-06-30
1305,1042,KEL012,event_opportunity,near_ASB Classic Tennis A,4.89,3.42,2024-06-30
1306,1042,KEL013,event_opportunity,near_ASB Classic Tennis A,0.81,0.57,2024-06-30
1307,1042,KEL014,event_opportunity,near_ASB Classic Tennis A,1.84,1.29,2024-06-30
1308,1042,KEL015,shelf_compliance,low_shelf_facings,16.7,12.52,2024-06-30
1309,1042,KEL015,promotion_execution,missing_display,16.7,14.19,2024-06-30
1310,1042,KEL015,event_opportunity,near_ASB Classic Tennis A,16.7,11.69,2024-06-30
1311,1042,KEL016,promotion_execution,missing_display,0.0,0.0,2024-06-30
1312,1042,KEL016,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1313,1042,KEL017,event_opportunity,near_ASB Classic Tennis A,7.27,5.09,2024-06-30
1314,1042,KEL018,event_opportunity,near_ASB Classic Tennis A,1.11,0.78,2024-06-30
1315,1042,KEL019,event_opportunity,near_ASB Classic Tennis A,1.54,1.08,2024-06-30
1316,1042,KEL020,event_opportunity,near_ASB Classic Tennis A,9.3,6.51,2024-06-30
1317,1043,KEL001,promotion_execution,missing_display,3.79,3.22,2024-06-30
1318,1043,KEL001,event_opportunity,near_Homegrown Festival W,3.79,2.65,2024-06-30
1319,1043,KEL002,out_of_stock,product_oos,35.1,35.1,2024-06-30
1320,1043,KEL002,shelf_compliance,low_shelf_facings,35.1,26.33,2024-06-30
1321,1043,KEL002,event_opportunity,near_Homegrown Festival W,35.1,24.57,2024-06-30
1322,1043,KEL003,shelf_compliance,low_shelf_facings,6.23,4.67,2024-06-30
1323,1043,KEL003,promotion_execution,missing_display,6.23,5.3,2024-06-30
1324,1043,KEL003,event_opportunity,near_Homegrown Festival W,6.23,4.36,2024-06-30
1325,1043,KEL004,out_of_stock,product_oos,35.1,35.1,2024-06-30
1326,1043,KEL004,shelf_compliance,low_shelf_facings,35.1,26.33,2024-06-30
1327,1043,KEL004,event_opportunity,near_Homegrown Festival W,35.1,24.57,2024-06-30
1328,1043,KEL005,event_opportunity,near_Homegrown Festival W,0.99,0.69,2024-06-30
1329,1043,KEL006,event_opportunity,near_Homegrown Festival W,5.15,3.6,2024-06-30
1330,1043,KEL007,event_opportunity,near_Homegrown Festival W,3.83,2.68,2024-06-30
1331,1043,KEL008,promotion_execution,missing_display,5.33,4.53,2024-06-30
1332,1043,KEL008,event_opportunity,near_Homegrown Festival W,5.33,3.73,2024-06-30
1333,1043,KEL009,shelf_compliance,low_shelf_facings,8.13,6.1,2024-06-30
1334,1043,KEL009,promotion_execution,missing_display,8.13,6.91,2024-06-30
1335,1043,KEL009,event_opportunity,near_Homegrown Festival W,8.13,5.69,2024-06-30
1336,1043,KEL010,event_opportunity,near_Homegrown Festival W,4.13,2.89,2024-06-30
1337,1043,KEL011,event_opportunity,near_Homegrown Festival W,6.86,4.8,2024-06-30
1338,1043,KEL012,event_opportunity,near_Homegrown Festival W,2.69,1.88,2024-06-30
1339,1043,KEL013,event_opportunity,near_Homegrown Festival W,1.84,1.29,2024-06-30
1340,1043,KEL014,shelf_compliance,low_shelf_facings,9.02,6.76,2024-06-30
1341,1043,KEL014,promotion_execution,missing_display,9.02,7.67,2024-06-30
1342,1043,KEL014,event_opportunity,near_Homegrown Festival W,9.02,6.31,2024-06-30
1343,1043,KEL015,event_opportunity,near_Homegrown Festival W,2.87,2.01,2024-06-30
1344,1043,KEL016,event_opportunity,near_Homegrown Festival W,1.21,0.85,2024-06-30
1345,1043,KEL017,out_of_stock,product_oos,34.18,34.18,2024-06-30
1346,1043,KEL017,shelf_compliance,low_shelf_facings,34.18,25.63,2024-06-30
1347,1043,KEL017,promotion_execution,missing_display,34.18,29.05,2024-06-30
1348,1043,KEL017,event_opportunity,near_Homegrown Festival W,34.18,23.93,2024-06-30
1349,1043,KEL018,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
1350,1043,KEL019,event_opportunity,near_Homegrown Festival W,0.0,0.0,2024-06-30
1351,1043,KEL020,event_opportunity,near_Homegrown Festival W,2.38,1.67,2024-06-30
1352,1044,KEL001,promotion_execution,missing_display,0.0,0.0,2024-06-30
1353,1044,KEL001,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1354,1044,KEL002,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1355,1044,KEL003,out_of_stock,product_oos,49.32,49.32,2024-06-30
1356,1044,KEL003,promotion_execution,missing_display,49.32,41.92,2024-06-30
1357,1044,KEL003,event_opportunity,near_Palmerston North Rug,49.32,34.52,2024-06-30
1358,1044,KEL004,shelf_compliance,low_shelf_facings,2.28,1.71,2024-06-30
1359,1044,KEL004,promotion_execution,missing_display,2.28,1.94,2024-06-30
1360,1044,KEL004,event_opportunity,near_Palmerston North Rug,2.28,1.6,2024-06-30
1361,1044,KEL005,shelf_compliance,low_shelf_facings,4.83,3.62,2024-06-30
1362,1044,KEL005,promotion_execution,missing_display,4.83,4.11,2024-06-30
1363,1044,KEL005,event_opportunity,near_Palmerston North Rug,4.83,3.38,2024-06-30
1364,1044,KEL006,promotion_execution,missing_display,2.28,1.94,2024-06-30
1365,1044,KEL006,event_opportunity,near_Palmerston North Rug,2.28,1.6,2024-06-30
1366,1044,KEL007,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1367,1044,KEL008,event_opportunity,near_Palmerston North Rug,1.5,1.05,2024-06-30
1368,1044,KEL009,event_opportunity,near_Palmerston North Rug,3.34,2.34,2024-06-30
1369,1044,KEL010,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1370,1044,KEL011,out_of_stock,product_oos,55.34,55.34,2024-06-30
1371,1044,KEL011,shelf_compliance,low_shelf_facings,55.34,41.51,2024-06-30
1372,1044,KEL011,event_opportunity,near_Palmerston North Rug,55.34,38.74,2024-06-30
1373,1044,KEL012,shelf_compliance,low_shelf_facings,12.28,9.21,2024-06-30
1374,1044,KEL012,promotion_execution,missing_display,12.28,10.44,2024-06-30
1375,1044,KEL012,event_opportunity,near_Palmerston North Rug,12.28,8.6,2024-06-30
1376,1044,KEL013,out_of_stock,product_oos,56.71,56.71,2024-06-30
1377,1044,KEL013,shelf_compliance,low_shelf_facings,56.71,42.53,2024-06-30
1378,1044,KEL013,event_opportunity,near_Palmerston North Rug,56.71,39.7,2024-06-30
1379,1044,KEL014,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1380,1044,KEL015,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1381,1044,KEL016,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1382,1044,KEL017,shelf_compliance,low_shelf_facings,17.2,12.9,2024-06-30
1383,1044,KEL017,promotion_execution,missing_display,17.2,14.62,2024-06-30
1384,1044,KEL017,event_opportunity,near_Palmerston North Rug,17.2,12.04,2024-06-30
1385,1044,KEL018,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1386,1044,KEL019,shelf_compliance,low_shelf_facings,2.19,1.64,2024-06-30
1387,1044,KEL019,promotion_execution,missing_display,2.19,1.86,2024-06-30
1388,1044,KEL019,event_opportunity,near_Palmerston North Rug,2.19,1.53,2024-06-30
1389,1044,KEL020,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1390,1045,KEL001,event_opportunity,near_Palmerston North Rug,5.44,3.81,2024-06-30
1391,1045,KEL002,event_opportunity,near_Palmerston North Rug,1.26,0.88,2024-06-30
1392,1045,KEL003,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1393,1045,KEL004,out_of_stock,product_oos,61.16,61.16,2024-06-30
1394,1045,KEL004,shelf_compliance,low_shelf_facings,61.16,45.87,2024-06-30
1395,1045,KEL004,event_opportunity,near_Palmerston North Rug,61.16,42.81,2024-06-30
1396,1045,KEL005,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1397,1045,KEL006,promotion_execution,missing_display,3.05,2.59,2024-06-30
1398,1045,KEL006,event_opportunity,near_Palmerston North Rug,3.05,2.13,2024-06-30
1399,1045,KEL007,out_of_stock,product_oos,52.63,52.63,2024-06-30
1400,1045,KEL007,promotion_execution,missing_display,52.63,44.74,2024-06-30
1401,1045,KEL007,event_opportunity,near_Palmerston North Rug,52.63,36.84,2024-06-30
1402,1045,KEL008,shelf_compliance,low_shelf_facings,9.04,6.78,2024-06-30
1403,1045,KEL008,promotion_execution,missing_display,9.04,7.68,2024-06-30
1404,1045,KEL008,event_opportunity,near_Palmerston North Rug,9.04,6.33,2024-06-30
1405,1045,KEL009,shelf_compliance,low_shelf_facings,5.34,4.0,2024-06-30
1406,1045,KEL009,promotion_execution,missing_display,5.34,4.54,2024-06-30
1407,1045,KEL009,event_opportunity,near_Palmerston North Rug,5.34,3.74,2024-06-30
1408,1045,KEL010,out_of_stock,product_oos,38.61,38.61,2024-06-30
1409,1045,KEL010,shelf_compliance,low_shelf_facings,38.61,28.96,2024-06-30
1410,1045,KEL010,promotion_execution,missing_display,38.61,32.82,2024-06-30
1411,1045,KEL010,event_opportunity,near_Palmerston North Rug,38.61,27.03,2024-06-30
1412,1045,KEL011,shelf_compliance,low_shelf_facings,6.31,4.73,2024-06-30
1413,1045,KEL011,event_opportunity,near_Palmerston North Rug,6.31,4.42,2024-06-30
1414,1045,KEL012,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1415,1045,KEL013,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1416,1045,KEL014,promotion_execution,missing_display,0.9,0.77,2024-06-30
1417,1045,KEL014,event_opportunity,near_Palmerston North Rug,0.9,0.63,2024-06-30
1418,1045,KEL015,shelf_compliance,low_shelf_facings,12.62,9.46,2024-06-30
1419,1045,KEL015,promotion_execution,missing_display,12.62,10.73,2024-06-30
1420,1045,KEL015,event_opportunity,near_Palmerston North Rug,12.62,8.83,2024-06-30
1421,1045,KEL016,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1422,1045,KEL017,event_opportunity,near_Palmerston North Rug,4.33,3.03,2024-06-30
1423,1045,KEL018,event_opportunity,near_Palmerston North Rug,0.51,0.36,2024-06-30
1424,1045,KEL019,out_of_stock,product_oos,43.05,43.05,2024-06-30
1425,1045,KEL019,event_opportunity,near_Palmerston North Rug,43.05,30.13,2024-06-30
1426,1045,KEL020,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1427,1046,KEL001,event_opportunity,near_ASB Classic Tennis A,0.11,0.08,2024-06-30
1428,1046,KEL002,event_opportunity,near_ASB Classic Tennis A,3.95,2.77,2024-06-30
1429,1046,KEL003,promotion_execution,missing_display,3.25,2.76,2024-06-30
1430,1046,KEL003,event_opportunity,near_ASB Classic Tennis A,3.25,2.27,2024-06-30
1431,1046,KEL004,event_opportunity,near_ASB Classic Tennis A,3.95,2.77,2024-06-30
1432,1046,KEL005,out_of_stock,product_oos,32.12,32.12,2024-06-30
1433,1046,KEL005,promotion_execution,missing_display,32.12,27.3,2024-06-30
1434,1046,KEL005,event_opportunity,near_ASB Classic Tennis A,32.12,22.48,2024-06-30
1435,1046,KEL006,shelf_compliance,low_shelf_facings,9.28,6.96,2024-06-30
1436,1046,KEL006,promotion_execution,missing_display,9.28,7.89,2024-06-30
1437,1046,KEL006,event_opportunity,near_ASB Classic Tennis A,9.28,6.5,2024-06-30
1438,1046,KEL007,promotion_execution,missing_display,1.88,1.6,2024-06-30
1439,1046,KEL007,event_opportunity,near_ASB Classic Tennis A,1.88,1.32,2024-06-30
1440,1046,KEL008,event_opportunity,near_ASB Classic Tennis A,3.95,2.77,2024-06-30
1441,1046,KEL009,shelf_compliance,low_shelf_facings,6.59,4.94,2024-06-30
1442,1046,KEL009,event_opportunity,near_ASB Classic Tennis A,6.59,4.61,2024-06-30
1443,1046,KEL010,event_opportunity,near_ASB Classic Tennis A,3.28,2.3,2024-06-30
1444,1046,KEL011,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1445,1046,KEL012,shelf_compliance,low_shelf_facings,5.94,4.46,2024-06-30
1446,1046,KEL012,promotion_execution,missing_display,5.94,5.05,2024-06-30
1447,1046,KEL012,event_opportunity,near_ASB Classic Tennis A,5.94,4.16,2024-06-30
1448,1046,KEL013,promotion_execution,missing_display,0.94,0.8,2024-06-30
1449,1046,KEL013,event_opportunity,near_ASB Classic Tennis A,0.94,0.66,2024-06-30
1450,1046,KEL014,event_opportunity,near_ASB Classic Tennis A,5.39,3.77,2024-06-30
1451,1046,KEL015,shelf_compliance,low_shelf_facings,6.47,4.85,2024-06-30
1452,1046,KEL015,promotion_execution,missing_display,6.47,5.5,2024-06-30
1453,1046,KEL015,event_opportunity,near_ASB Classic Tennis A,6.47,4.53,2024-06-30
1454,1046,KEL016,event_opportunity,near_ASB Classic Tennis A,0.0,0.0,2024-06-30
1455,1046,KEL017,event_opportunity,near_ASB Classic Tennis A,7.69,5.38,2024-06-30
1456,1046,KEL018,event_opportunity,near_ASB Classic Tennis A,4.75,3.32,2024-06-30
1457,1046,KEL019,shelf_compliance,low_shelf_facings,5.68,4.26,2024-06-30
1458,1046,KEL019,event_opportunity,near_ASB Classic Tennis A,5.68,3.98,2024-06-30
1459,1046,KEL020,shelf_compliance,low_shelf_facings,7.41,5.56,2024-06-30
1460,1046,KEL020,promotion_execution,missing_display,7.41,6.3,2024-06-30
1461,1046,KEL020,event_opportunity,near_ASB Classic Tennis A,7.41,5.19,2024-06-30
1462,1047,KEL002,shelf_compliance,low_shelf_facings,10.36,7.77,2024-06-30
1463,1047,KEL002,promotion_execution,missing_display,10.36,8.81,2024-06-30
1464,1047,KEL005,shelf_compliance,low_shelf_facings,6.04,4.53,2024-06-30
1465,1047,KEL005,promotion_execution,missing_display,6.04,5.13,2024-06-30
1466,1047,KEL010,shelf_compliance,low_shelf_facings,12.57,9.43,2024-06-30
1467,1047,KEL010,promotion_execution,missing_display,12.57,10.68,2024-06-30
1468,1047,KEL012,shelf_compliance,low_shelf_facings,12.52,9.39,2024-06-30
1469,1047,KEL012,promotion_execution,missing_display,12.52,10.64,2024-06-30
1470,1047,KEL014,shelf_compliance,low_shelf_facings,6.02,4.51,2024-06-30
1471,1047,KEL019,promotion_execution,missing_display,3.49,2.97,2024-06-30
1472,1048,KEL001,event_opportunity,near_Tauranga Summer Fest,0.99,0.69,2024-06-30
1473,1048,KEL002,promotion_execution,missing_display,3.05,2.59,2024-06-30
1474,1048,KEL002,event_opportunity,near_Tauranga Summer Fest,3.05,2.13,2024-06-30
1475,1048,KEL003,shelf_compliance,low_shelf_facings,2.86,2.15,2024-06-30
1476,1048,KEL003,event_opportunity,near_Tauranga Summer Fest,2.86,2.0,2024-06-30
1477,1048,KEL004,event_opportunity,near_Tauranga Summer Fest,0.12,0.08,2024-06-30
1478,1048,KEL005,promotion_execution,missing_display,3.57,3.03,2024-06-30
1479,1048,KEL005,event_opportunity,near_Tauranga Summer Fest,3.57,2.5,2024-06-30
1480,1048,KEL006,event_opportunity,near_Tauranga Summer Fest,0.12,0.08,2024-06-30
1481,1048,KEL007,event_opportunity,near_Tauranga Summer Fest,0.0,0.0,2024-06-30
1482,1048,KEL008,event_opportunity,near_Tauranga Summer Fest,0.12,0.08,2024-06-30
1483,1048,KEL009,out_of_stock,product_oos,14.27,14.27,2024-06-30
1484,1048,KEL009,event_opportunity,near_Tauranga Summer Fest,14.27,9.99,2024-06-30
1485,1048,KEL010,shelf_compliance,low_shelf_facings,0.22,0.17,2024-06-30
1486,1048,KEL010,event_opportunity,near_Tauranga Summer Fest,0.22,0.15,2024-06-30
1487,1048,KEL011,promotion_execution,missing_display,1.37,1.16,2024-06-30
1488,1048,KEL011,event_opportunity,near_Tauranga Summer Fest,1.37,0.96,2024-06-30
1489,1048,KEL012,shelf_compliance,low_shelf_facings,1.85,1.39,2024-06-30
1490,1048,KEL012,event_opportunity,near_Tauranga Summer Fest,1.85,1.29,2024-06-30
1491,1048,KEL013,event_opportunity,near_Tauranga Summer Fest,4.0,2.8,2024-06-30
1492,1048,KEL014,event_opportunity,near_Tauranga Summer Fest,2.78,1.95,2024-06-30
1493,1048,KEL015,shelf_compliance,low_shelf_facings,4.09,3.07,2024-06-30
1494,1048,KEL015,promotion_execution,missing_display,4.09,3.48,2024-06-30
1495,1048,KEL015,event_opportunity,near_Tauranga Summer Fest,4.09,2.86,2024-06-30
1496,1048,KEL016,event_opportunity,near_Tauranga Summer Fest,1.89,1.32,2024-06-30
1497,1048,KEL017,event_opportunity,near_Tauranga Summer Fest,0.0,0.0,2024-06-30
1498,1048,KEL018,event_opportunity,near_Tauranga Summer Fest,3.17,2.22,2024-06-30
1499,1048,KEL019,promotion_execution,missing_display,0.65,0.55,2024-06-30
1500,1048,KEL019,event_opportunity,near_Tauranga Summer Fest,0.65,0.45,2024-06-30
1501,1048,KEL020,event_opportunity,near_Tauranga Summer Fest,5.24,3.67,2024-06-30
1502,1049,KEL001,event_opportunity,near_ASB Classic Tennis A,0.38,0.27,2024-06-30
1503,1049,KEL002,out_of_stock,product_oos,34.5,34.5,2024-06-30
1504,1049,KEL002,event_opportunity,near_ASB Classic Tennis A,34.5,24.15,2024-06-30
1505,1049,KEL003,event_opportunity,near_ASB Classic Tennis A,4.35,3.04,2024-06-30
1506,1049,KEL004,event_opportunity,near_ASB Classic Tennis A,4.55,3.18,2024-06-30
1507,1049,KEL005,event_opportunity,near_ASB Classic Tennis A,0.38,0.27,2024-06-30
1508,1049,KEL006,event_opportunity,near_ASB Classic Tennis A,4.55,3.18,2024-06-30
1509,1049,KEL007,shelf_compliance,low_shelf_facings,10.25,7.69,2024-06-30
1510,1049,KEL007,promotion_execution,missing_display,10.25,8.71,2024-06-30
1511,1049,KEL007,event_opportunity,near_ASB Classic Tennis A,10.25,7.17,2024-06-30
1512,1049,KEL008,event_opportunity,near_ASB Classic Tennis A,4.55,3.18,2024-06-30
1513,1049,KEL009,out_of_stock,product_oos,27.3,27.3,2024-06-30
1514,1049,KEL009,event_opportunity,near_ASB Classic Tennis A,27.3,19.11,2024-06-30
1515,1049,KEL010,shelf_compliance,low_shelf_facings,8.17,6.13,2024-06-30
1516,1049,KEL010,event_opportunity,near_ASB Classic Tennis A,8.17,5.72,2024-06-30
1517,1049,KEL011,event_opportunity,near_ASB Classic Tennis A,0.88,0.62,2024-06-30
1518,1049,KEL012,promotion_execution,missing_display,1.8,1.53,2024-06-30
1519,1049,KEL012,event_opportunity,near_ASB Classic Tennis A,1.8,1.26,2024-06-30
1520,1049,KEL013,event_opportunity,near_ASB Classic Tennis A,5.3,3.71,2024-06-30
1521,1049,KEL014,out_of_stock,product_oos,26.94,26.94,2024-06-30
1522,1049,KEL014,shelf_compliance,low_shelf_facings,26.94,20.21,2024-06-30
1523,1049,KEL014,promotion_execution,missing_display,26.94,22.9,2024-06-30
1524,1049,KEL014,event_opportunity,near_ASB Classic Tennis A,26.94,18.86,2024-06-30
1525,1049,KEL015,out_of_stock,product_oos,31.34,31.34,2024-06-30
1526,1049,KEL015,event_opportunity,near_ASB Classic Tennis A,31.34,21.94,2024-06-30
1527,1049,KEL016,event_opportunity,near_ASB Classic Tennis A,5.25,3.67,2024-06-30
1528,1049,KEL017,event_opportunity,near_ASB Classic Tennis A,5.52,3.86,2024-06-30
1529,1049,KEL018,event_opportunity,near_ASB Classic Tennis A,4.28,3.0,2024-06-30
1530,1049,KEL019,event_opportunity,near_ASB Classic Tennis A,1.89,1.32,2024-06-30
1531,1049,KEL020,out_of_stock,product_oos,36.7,36.7,2024-06-30
1532,1049,KEL020,shelf_compliance,low_shelf_facings,36.7,27.53,2024-06-30
1533,1049,KEL020,event_opportunity,near_ASB Classic Tennis A,36.7,25.69,2024-06-30
1534,1050,KEL001,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1535,1050,KEL002,shelf_compliance,low_shelf_facings,8.69,6.52,2024-06-30
1536,1050,KEL002,promotion_execution,missing_display,8.69,7.39,2024-06-30
1537,1050,KEL002,event_opportunity,near_Palmerston North Rug,8.69,6.08,2024-06-30
1538,1050,KEL003,out_of_stock,product_oos,41.28,41.28,2024-06-30
1539,1050,KEL003,event_opportunity,near_Palmerston North Rug,41.28,28.9,2024-06-30
1540,1050,KEL004,shelf_compliance,low_shelf_facings,8.69,6.52,2024-06-30
1541,1050,KEL004,promotion_execution,missing_display,8.69,7.39,2024-06-30
1542,1050,KEL004,event_opportunity,near_Palmerston North Rug,8.69,6.08,2024-06-30
1543,1050,KEL005,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1544,1050,KEL006,shelf_compliance,low_shelf_facings,2.7,2.03,2024-06-30
1545,1050,KEL006,promotion_execution,missing_display,2.7,2.29,2024-06-30
1546,1050,KEL006,event_opportunity,near_Palmerston North Rug,2.7,1.89,2024-06-30
1547,1050,KEL007,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1548,1050,KEL008,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1549,1050,KEL009,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1550,1050,KEL010,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1551,1050,KEL011,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1552,1050,KEL012,event_opportunity,near_Palmerston North Rug,1.5,1.05,2024-06-30
1553,1050,KEL013,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1554,1050,KEL014,shelf_compliance,low_shelf_facings,8.89,6.67,2024-06-30
1555,1050,KEL014,promotion_execution,missing_display,8.89,7.56,2024-06-30
1556,1050,KEL014,event_opportunity,near_Palmerston North Rug,8.89,6.22,2024-06-30
1557,1050,KEL015,out_of_stock,product_oos,34.57,34.57,2024-06-30
1558,1050,KEL015,shelf_compliance,low_shelf_facings,34.57,25.93,2024-06-30
1559,1050,KEL015,event_opportunity,near_Palmerston North Rug,34.57,24.2,2024-06-30
1560,1050,KEL016,out_of_stock,product_oos,30.17,30.17,2024-06-30
1561,1050,KEL016,shelf_compliance,low_shelf_facings,30.17,22.63,2024-06-30
1562,1050,KEL016,promotion_execution,missing_display,30.17,25.64,2024-06-30
1563,1050,KEL016,event_opportunity,near_Palmerston North Rug,30.17,21.12,2024-06-30
1564,1050,KEL017,event_opportunity,near_Palmerston North Rug,1.61,1.13,2024-06-30
1565,1050,KEL018,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
1566,1050,KEL019,shelf_compliance,low_shelf_facings,3.06,2.29,2024-06-30
1567,1050,KEL019,promotion_execution,missing_display,3.06,2.6,2024-06-30
1568,1050,KEL019,event_opportunity,near_Palmerston North Rug,3.06,2.14,2024-06-30
1569,1050,KEL020,shelf_compliance,low_shelf_facings,0.0,0.0,2024-06-30
1570,1050,KEL020,promotion_execution,missing_display,0.0,0.0,2024-06-30
1571,1050,KEL020,event_opportunity,near_Palmerston North Rug,0.0,0.0,2024-06-30
